date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:39:39	58810/58810	---M-Z	200	added ('OK')	text/html	etag:%22e5ba-6336058edffbb;648d3d05e1633	https://solr.apache.org/guide/6_6/v2-api.html	./cloned-site/solr.apache.org/guide/6_6/v2-api.html	(from https://solr.apache.org/guide/6_6/common-query-parameters.html)
00:39:40	41058/41058	---M-Z	200	added ('OK')	text/html	etag:%22a062-6336058edffbb;648d3d05e1633	https://solr.apache.org/guide/6_6/solrcloud.html	./cloned-site/solr.apache.org/guide/6_6/solrcloud.html	(from https://solr.apache.org/guide/6_6/common-query-parameters.html)
00:39:41	49757/49757	---M-Z	200	added ('OK')	text/html	etag:%22c25d-6336058edffbb;648d3d05e1633	https://solr.apache.org/guide/6_6/getting-started-with-solrcloud.html	./cloned-site/solr.apache.org/guide/6_6/getting-started-with-solrcloud.html	(from https://solr.apache.org/guide/6_6/common-query-parameters.html)
00:39:43	40723/40723	---M-Z	200	added ('OK')	text/html	etag:%229f13-6336058edffbb;648d3d05e1633	https://solr.apache.org/guide/6_6/how-solrcloud-works.html	./cloned-site/solr.apache.org/guide/6_6/how-solrcloud-works.html	(from https://solr.apache.org/guide/6_6/common-query-parameters.html)
00:39:43	53302/53302	---M-Z	200	added ('OK')	text/html	etag:%22d036-6336058edffbb;648d3d05e1633	https://solr.apache.org/guide/6_6/shards-and-indexing-data-in-solrcloud.html	./cloned-site/solr.apache.org/guide/6_6/shards-and-indexing-data-in-solrcloud.html	(from https://solr.apache.org/guide/6_6/common-query-parameters.html)
00:39:44	52787/52787	---M-Z	200	added ('OK')	text/html	etag:%22ce33-6336058edffbb;648d3d05e1633	https://solr.apache.org/guide/6_6/distributed-requests.html	./cloned-site/solr.apache.org/guide/6_6/distributed-requests.html	(from https://solr.apache.org/guide/6_6/common-query-parameters.html)
00:39:46	49198/49198	---M-Z	200	added ('OK')	text/html	etag:%22c02e-6336058edffbb;648d3d05e1633	https://solr.apache.org/guide/6_6/read-and-write-side-fault-tolerance.html	./cloned-site/solr.apache.org/guide/6_6/read-and-write-side-fault-tolerance.html	(from https://solr.apache.org/guide/6_6/common-query-parameters.html)
00:39:46	39308/39308	---M-Z	200	added ('OK')	text/html	etag:%22998c-6336058edffbb;648d3d05e1633	https://solr.apache.org/guide/6_6/solrcloud-configuration-and-parameters.html	./cloned-site/solr.apache.org/guide/6_6/solrcloud-configuration-and-parameters.html	(from https://solr.apache.org/guide/6_6/common-query-parameters.html)
00:39:48	53111/53111	---M-Z	200	added ('OK')	text/html	etag:%22cf77-6336058edffbb;648d3d05e1633	https://solr.apache.org/guide/6_6/setting-up-an-external-zookeeper-ensemble.html	./cloned-site/solr.apache.org/guide/6_6/setting-up-an-external-zookeeper-ensemble.html	(from https://solr.apache.org/guide/6_6/common-query-parameters.html)
00:39:48	44082/44082	---M-Z	200	added ('OK')	text/html	etag:%22ac32-6336058edffbb;648d3d05e1633	https://solr.apache.org/guide/6_6/using-zookeeper-to-manage-configuration-files.html	./cloned-site/solr.apache.org/guide/6_6/using-zookeeper-to-manage-configuration-files.html	(from https://solr.apache.org/guide/6_6/common-query-parameters.html)
00:39:49	56044/56044	---M-Z	200	added ('OK')	text/html	etag:%22daec-6336058edffbb;648d3d05e1633	https://solr.apache.org/guide/6_6/zookeeper-access-control.html	./cloned-site/solr.apache.org/guide/6_6/zookeeper-access-control.html	(from https://solr.apache.org/guide/6_6/common-query-parameters.html)
00:39:50	263260/263260	---M-Z	200	added ('OK')	text/html	etag:%224045c-6336058edffbb;648d3d05e1633	https://solr.apache.org/guide/6_6/collections-api.html	./cloned-site/solr.apache.org/guide/6_6/collections-api.html	(from https://solr.apache.org/guide/6_6/common-query-parameters.html)
00:39:51	43615/43615	---M-Z	200	added ('OK')	text/html	etag:%22aa5f-6336058edffbb;648d3d05e1633	https://solr.apache.org/guide/6_6/parameter-reference.html	./cloned-site/solr.apache.org/guide/6_6/parameter-reference.html	(from https://solr.apache.org/guide/6_6/common-query-parameters.html)
00:39:52	48174/48174	---M-Z	200	added ('OK')	text/html	etag:%22bc2e-6336058edffbb;648d3d05e1633	https://solr.apache.org/guide/6_6/command-line-utilities.html	./cloned-site/solr.apache.org/guide/6_6/command-line-utilities.html	(from https://solr.apache.org/guide/6_6/common-query-parameters.html)
00:39:53	44419/44419	---M-Z	200	added ('OK')	text/html	etag:%22ad83-6336058edffbb;648d3d05e1633	https://solr.apache.org/guide/6_6/solrcloud-with-legacy-configuration-files.html	./cloned-site/solr.apache.org/guide/6_6/solrcloud-with-legacy-configuration-files.html	(from https://solr.apache.org/guide/6_6/common-query-parameters.html)
00:39:54	51388/51388	---M-Z	200	added ('OK')	text/html	etag:%22c8bc-6336058edffbb;648d3d05e1633	https://solr.apache.org/guide/6_6/configsets-api.html	./cloned-site/solr.apache.org/guide/6_6/configsets-api.html	(from https://solr.apache.org/guide/6_6/common-query-parameters.html)
00:39:55	51886/51886	---M-Z	200	added ('OK')	text/html	etag:%22caae-6336058edffbb;648d3d05e1633	https://solr.apache.org/guide/6_6/rule-based-replica-placement.html	./cloned-site/solr.apache.org/guide/6_6/rule-based-replica-placement.html	(from https://solr.apache.org/guide/6_6/common-query-parameters.html)
